x,y
10060,+.498494328704E-0002
10070,+.498246764957E-0002
10080,+.497999569683E-0002
10090,+.497752741965E-0002
10100,+.497506280898E-0002
10110,+.497260185571E-0002
10120,+.497014455082E-0002
10130,+.496769088532E-0002
10140,+.496524085021E-0002
10150,+.496279443655E-0002
10160,+.496035163543E-0002
10170,+.495791243799E-0002
10180,+.495547683533E-0002
10190,+.495304481868E-0002
10200,+.495061637923E-0002
10210,+.494819150821E-0002
10220,+.494577019687E-0002
10230,+.494335243656E-0002
10240,+.494093821858E-0002
10250,+.493852753429E-0002
10260,+.493612037509E-0002
10270,+.493371673237E-0002
10280,+.493131659761E-0002
10290,+.492891996225E-0002
10300,+.492652681784E-0002
10310,+.492413715585E-0002
10320,+.492175096792E-0002
10330,+.491936824558E-0002
10340,+.491698898047E-0002
10350,+.491461316423E-0002
10360,+.491224078856E-0002
10370,+.490987184514E-0002
10380,+.490750632569E-0002
10390,+.490514422201E-0002
10400,+.490278552587E-0002
10410,+.490043022907E-0002
10420,+.489807832346E-0002
10430,+.489572980092E-0002
10440,+.489338465334E-0002
10450,+.489104287266E-0002
10460,+.488870445079E-0002
10470,+.488636937975E-0002
10480,+.488403765152E-0002
10490,+.488170925816E-0002
10500,+.487938419170E-0002
10510,+.487706244424E-0002
10520,+.487474400786E-0002
10530,+.487242887476E-0002
10540,+.487011703704E-0002
10550,+.486780848694E-0002
10560,+.486550321664E-0002
10570,+.486320121838E-0002
10580,+.486090248445E-0002
10590,+.485860700714E-0002
10600,+.485631477876E-0002
10610,+.485402579166E-0002
10620,+.485174003818E-0002
10630,+.484945751074E-0002
10640,+.484717820177E-0002
10650,+.484490210368E-0002
10660,+.484262920898E-0002
10670,+.484035951011E-0002
10680,+.483809299963E-0002
10690,+.483582967007E-0002
10700,+.483356951399E-0002
10710,+.483131252400E-0002
10720,+.482905869269E-0002
10730,+.482680801272E-0002
10740,+.482456047673E-0002
10750,+.482231607742E-0002
10760,+.482007480753E-0002
10770,+.481783665974E-0002
10780,+.481560162683E-0002
10790,+.481336970159E-0002
10800,+.481114087683E-0002
10810,+.480891514535E-0002
10820,+.480669250004E-0002
10830,+.480447293376E-0002
10840,+.480225643938E-0002
10850,+.480004300985E-0002
10860,+.479783263812E-0002
10870,+.479562531712E-0002
10880,+.479342103988E-0002
10890,+.479121979939E-0002
10900,+.478902158868E-0002
10910,+.478682640082E-0002
10920,+.478463422888E-0002
10930,+.478244506594E-0002
10940,+.478025890517E-0002
10950,+.477807573968E-0002
10960,+.477589556263E-0002
10970,+.477371836725E-0002
10980,+.477154414671E-0002
10990,+.476937289424E-0002
11000,+.476720460314E-0002
11010,+.476503926663E-0002
11020,+.476287687803E-0002
11030,+.476071743064E-0002
11040,+.475856091784E-0002
11050,+.475640733295E-0002
11060,+.475425666937E-0002
11070,+.475210892048E-0002
11080,+.474996407974E-0002
11090,+.474782214056E-0002
11100,+.474568309642E-0002
11110,+.474354694079E-0002
11120,+.474141366719E-0002
11130,+.473928326912E-0002
11140,+.473715574016E-0002
11150,+.473503107386E-0002
11160,+.473290926381E-0002
11170,+.473079030361E-0002
11180,+.472867418689E-0002
11190,+.472656090730E-0002
11200,+.472445045848E-0002
11210,+.472234283416E-0002
11220,+.472023802801E-0002
11230,+.471813603377E-0002
11240,+.471603684518E-0002
11250,+.471394045601E-0002
11260,+.471184686003E-0002
11270,+.470975605106E-0002
11280,+.470766802290E-0002
11290,+.470558276943E-0002
11300,+.470350028448E-0002
11310,+.470142056193E-0002
11320,+.469934359568E-0002
11330,+.469726937966E-0002
11340,+.469519790779E-0002
11350,+.469312917403E-0002
11360,+.469106317236E-0002
11370,+.468899989674E-0002
11380,+.468693934123E-0002
11390,+.468488149984E-0002
11400,+.468282636660E-0002
11410,+.468077393559E-0002
11420,+.467872420089E-0002
11430,+.467667715660E-0002
11440,+.467463279684E-0002
11450,+.467259111575E-0002
11460,+.467055210747E-0002
11470,+.466851576621E-0002
11480,+.466648208614E-0002
11490,+.466445106146E-0002
11500,+.466242268639E-0002
11510,+.466039695520E-0002
11520,+.465837386214E-0002
11530,+.465635340147E-0002
11540,+.465433556752E-0002
11550,+.465232035459E-0002
11560,+.465030775702E-0002
11570,+.464829776914E-0002
11580,+.464629038531E-0002
11590,+.464428559992E-0002
11600,+.464228340736E-0002
11610,+.464028380209E-0002
11620,+.463828677850E-0002
11630,+.463629233104E-0002
11640,+.463430045419E-0002
11650,+.463231114243E-0002
11660,+.463032439026E-0002
11670,+.462834019220E-0002
11680,+.462635854277E-0002
11690,+.462437943652E-0002
11700,+.462240286802E-0002
11710,+.462042883186E-0002
11720,+.461845732262E-0002
11730,+.461648833493E-0002
11740,+.461452186340E-0002
11750,+.461255790270E-0002
11760,+.461059644748E-0002
11770,+.460863749241E-0002
11780,+.460668103217E-0002
11790,+.460472706152E-0002
11800,+.460277557512E-0002
11810,+.460082656777E-0002
11820,+.459888003418E-0002
11830,+.459693596915E-0002
11840,+.459499436745E-0002
11850,+.459305522389E-0002
11860,+.459111853330E-0002
11870,+.458918429048E-0002
11880,+.458725249031E-0002
11890,+.458532312763E-0002
11900,+.458339619733E-0002
11910,+.458147169429E-0002
11920,+.457954961347E-0002
11930,+.457762994971E-0002
11940,+.457571269801E-0002
11950,+.457379785331E-0002
11960,+.457188541057E-0002
11970,+.456997536477E-0002
11980,+.456806771093E-0002
11990,+.456616244404E-0002
12000,+.456425955912E-0002
12010,+.456235905122E-0002
12020,+.456046091540E-0002
12030,+.455856514674E-0002
12040,+.455667174029E-0002
12050,+.455478069118E-0002
12060,+.455289199451E-0002
12070,+.455100564541E-0002
12080,+.454912163902E-0002
12090,+.454723997048E-0002
12100,+.454536063498E-0002
12110,+.454348362770E-0002
12120,+.454160894382E-0002
12130,+.453973657859E-0002
12140,+.453786652720E-0002
12150,+.453599878487E-0002
12160,+.453413334689E-0002
12170,+.453227020853E-0002
12180,+.453040936503E-0002
12190,+.452855081173E-0002
12200,+.452669454390E-0002
12210,+.452484055685E-0002
12220,+.452298884596E-0002
12230,+.452113940655E-0002
12240,+.451929223397E-0002
12250,+.451744732361E-0002
12260,+.451560467083E-0002
12270,+.451376427108E-0002
12280,+.451192611972E-0002
12290,+.451009021221E-0002
12300,+.450825654396E-0002
12310,+.450642511046E-0002
12320,+.450459590715E-0002
12330,+.450276892948E-0002
12340,+.450094417299E-0002
12350,+.449912163316E-0002
12360,+.449730130552E-0002
12370,+.449548318558E-0002
12380,+.449366726887E-0002
12390,+.449185355099E-0002
12400,+.449004202746E-0002
12410,+.448823269387E-0002
12420,+.448642554582E-0002
12430,+.448462057894E-0002
12440,+.448281778878E-0002
12450,+.448101717102E-0002
12460,+.447921872129E-0002
12470,+.447742243523E-0002
12480,+.447562830853E-0002
12490,+.447383633684E-0002
12500,+.447204651586E-0002
12510,+.447025884128E-0002
12520,+.446847330885E-0002
12530,+.446668991425E-0002
12540,+.446490865325E-0002
12550,+.446312952158E-0002
12560,+.446135251502E-0002
12570,+.445957762931E-0002
12580,+.445780486027E-0002
12590,+.445603420367E-0002
12600,+.445426565534E-0002
12610,+.445249921108E-0002
12620,+.445073486674E-0002
12630,+.444897261815E-0002
12640,+.444721246116E-0002
12650,+.444545439166E-0002
12660,+.444369840548E-0002
12670,+.444194449857E-0002
12680,+.444019266678E-0002
12690,+.443844290605E-0002
12700,+.443669521228E-0002
12710,+.443494958142E-0002
12720,+.443320600941E-0002
12730,+.443146449221E-0002
12740,+.442972502579E-0002
12750,+.442798760611E-0002
12760,+.442625222918E-0002
12770,+.442451889100E-0002
12780,+.442278758756E-0002
12790,+.442105831490E-0002
12800,+.441933106904E-0002
12810,+.441760584603E-0002
12820,+.441588264195E-0002
12830,+.441416145283E-0002
12840,+.441244227476E-0002
12850,+.441072510381E-0002
12860,+.440900993610E-0002
12870,+.440729676774E-0002
12880,+.440558559484E-0002
12890,+.440387641352E-0002
12900,+.440216921992E-0002
12910,+.440046401020E-0002
12920,+.439876078055E-0002
12930,+.439705952708E-0002
12940,+.439536024601E-0002
12950,+.439366293352E-0002
12960,+.439196758583E-0002
12970,+.439027419912E-0002
12980,+.438858276965E-0002
12990,+.438689329360E-0002
13000,+.438520576728E-0002
13010,+.438352018689E-0002
13020,+.438183654872E-0002
13030,+.438015484902E-0002
13040,+.437847508411E-0002
13050,+.437679725025E-0002
13060,+.437512134374E-0002
13070,+.437344736090E-0002
13080,+.437177529810E-0002
13090,+.437010515159E-0002
13100,+.436843691779E-0002
13110,+.436677059298E-0002
13120,+.436510617358E-0002
13130,+.436344365593E-0002
13140,+.436178303643E-0002
13150,+.436012431146E-0002
13160,+.435846747740E-0002
13170,+.435681253070E-0002
13180,+.435515946776E-0002
13190,+.435350828501E-0002
13200,+.435185897888E-0002
13210,+.435021154583E-0002
13220,+.434856598231E-0002
13230,+.434692228481E-0002
13240,+.434528044977E-0002
13250,+.434364047369E-0002
13260,+.434200235308E-0002
13270,+.434036608442E-0002
13280,+.433873166425E-0002
13290,+.433709908904E-0002
13300,+.433546835538E-0002
13310,+.433383945979E-0002
13320,+.433221239881E-0002
13330,+.433058716902E-0002
13340,+.432896376697E-0002
13350,+.432734218923E-0002
13360,+.432572243240E-0002
13370,+.432410449307E-0002
13380,+.432248836785E-0002
13390,+.432087405335E-0002
13400,+.431926154617E-0002
13410,+.431765084296E-0002
13420,+.431604194037E-0002
13430,+.431443483504E-0002
13440,+.431282952361E-0002
13450,+.431122600277E-0002
13460,+.430962426917E-0002
13470,+.430802431951E-0002
13480,+.430642615046E-0002
13490,+.430482975874E-0002
13500,+.430323514105E-0002
13510,+.430164229412E-0002
13520,+.430005121466E-0002
13530,+.429846189938E-0002
13540,+.429687434507E-0002
13550,+.429528854848E-0002
13560,+.429370450631E-0002
13570,+.429212221539E-0002
13580,+.429054167248E-0002
13590,+.428896287433E-0002
13600,+.428738581776E-0002
13610,+.428581049958E-0002
13620,+.428423691660E-0002
13630,+.428266506560E-0002
13640,+.428109494344E-0002
13650,+.427952654694E-0002
13660,+.427795987295E-0002
13670,+.427639491829E-0002
13680,+.427483167985E-0002
13690,+.427327015450E-0002
13700,+.427171033908E-0002
13710,+.427015223050E-0002
13720,+.426859582564E-0002
13730,+.426704112141E-0002
13740,+.426548811468E-0002
13750,+.426393680240E-0002
13760,+.426238718147E-0002
13770,+.426083924883E-0002
13780,+.425929300141E-0002
13790,+.425774843616E-0002
13800,+.425620555001E-0002
13810,+.425466433995E-0002
13820,+.425312480296E-0002
13830,+.425158693596E-0002
13840,+.425005073598E-0002
13850,+.424851619999E-0002
13860,+.424698332499E-0002
13870,+.424545210799E-0002
13880,+.424392254601E-0002
13890,+.424239463605E-0002
13900,+.424086837516E-0002
13910,+.423934376036E-0002
13920,+.423782078870E-0002
13930,+.423629945723E-0002
13940,+.423477976304E-0002
13950,+.423326170313E-0002
13960,+.423174527461E-0002
13970,+.423023047458E-0002
13980,+.422871730008E-0002
13990,+.422720574822E-0002
14000,+.422569581613E-0002
14010,+.422418750090E-0002
14020,+.422268079966E-0002
14030,+.422117570950E-0002
14040,+.421967222756E-0002
14050,+.421817035102E-0002
14060,+.421667007699E-0002
14070,+.421517140262E-0002
14080,+.421367432507E-0002
14090,+.421217884151E-0002
14100,+.421068494911E-0002
14110,+.420919264508E-0002
14120,+.420770192657E-0002
14130,+.420621279079E-0002
14140,+.420472523493E-0002
14150,+.420323925623E-0002
14160,+.420175485188E-0002
14170,+.420027201908E-0002
14180,+.419879075510E-0002
14190,+.419731105715E-0002
14200,+.419583292249E-0002
14210,+.419435634835E-0002
14220,+.419288133200E-0002
14230,+.419140787071E-0002
14240,+.418993596173E-0002
14250,+.418846560235E-0002
14260,+.418699678985E-0002
14270,+.418552952152E-0002
14280,+.418406379464E-0002
14290,+.418259960654E-0002
14300,+.418113695451E-0002
14310,+.417967583589E-0002
14320,+.417821624796E-0002
14330,+.417675818808E-0002
14340,+.417530165359E-0002
14350,+.417384664182E-0002
14360,+.417239315011E-0002
14370,+.417094117583E-0002
14380,+.416949071635E-0002
14390,+.416804176902E-0002
14400,+.416659433121E-0002
14410,+.416514840032E-0002
14420,+.416370397372E-0002
14430,+.416226104882E-0002
14440,+.416081962301E-0002
14450,+.415937969370E-0002
14460,+.415794125828E-0002
14470,+.415650431421E-0002
14480,+.415506885889E-0002
14490,+.415363488975E-0002
14500,+.415220240423E-0002
14510,+.415077139978E-0002
14520,+.414934187383E-0002
14530,+.414791382386E-0002
14540,+.414648724731E-0002
14550,+.414506214167E-0002
14560,+.414363850442E-0002
14570,+.414221633299E-0002
14580,+.414079562492E-0002
14590,+.413937637768E-0002
14600,+.413795858877E-0002
14610,+.413654225569E-0002
14620,+.413512737597E-0002
14630,+.413371394710E-0002
14640,+.413230196662E-0002
14650,+.413089143204E-0002
14660,+.412948234090E-0002
14670,+.412807469075E-0002
14680,+.412666847915E-0002
14690,+.412526370361E-0002
14700,+.412386036173E-0002
14710,+.412245845104E-0002
14720,+.412105796913E-0002
14730,+.411965891355E-0002
14740,+.411826128190E-0002
14750,+.411686507178E-0002
14760,+.411547028074E-0002
14770,+.411407690643E-0002
14780,+.411268494641E-0002
14790,+.411129439830E-0002
14800,+.410990525974E-0002
14810,+.410851752832E-0002
14820,+.410713120166E-0002
14830,+.410574627742E-0002
14840,+.410436275324E-0002
14850,+.410298062671E-0002
14860,+.410159989556E-0002
14870,+.410022055738E-0002
14880,+.409884260985E-0002
14890,+.409746605062E-0002
14900,+.409609087738E-0002
14910,+.409471708781E-0002
14920,+.409334467957E-0002
14930,+.409197365038E-0002
14940,+.409060399790E-0002
14950,+.408923571982E-0002
14960,+.408786881388E-0002
14970,+.408650327776E-0002
14980,+.408513910917E-0002
14990,+.408377630586E-0002
15000,+.408241486552E-0002
15010,+.408105478590E-0002
15020,+.407969606475E-0002
15030,+.407833869977E-0002
15040,+.407698268872E-0002
15050,+.407562802936E-0002
15060,+.407427471944E-0002
15070,+.407292275673E-0002
15080,+.407157213898E-0002
15090,+.407022286399E-0002
15100,+.406887492949E-0002
15110,+.406752833331E-0002
15120,+.406618307321E-0002
15130,+.406483914698E-0002
15140,+.406349655242E-0002
15150,+.406215528736E-0002
15160,+.406081534956E-0002
15170,+.405947673687E-0002
15180,+.405813944710E-0002
15190,+.405680347805E-0002
15200,+.405546882759E-0002
15210,+.405413549350E-0002
15220,+.405280347364E-0002
15230,+.405147276588E-0002
15240,+.405014336802E-0002
15250,+.404881527797E-0002
15260,+.404748849353E-0002
15270,+.404616301259E-0002
15280,+.404483883300E-0002
15290,+.404351595266E-0002
15300,+.404219436942E-0002
15310,+.404087408118E-0002
15320,+.403955508583E-0002
15330,+.403823738124E-0002
15340,+.403692096531E-0002
15350,+.403560583595E-0002
15360,+.403429199106E-0002
15370,+.403297942856E-0002
15380,+.403166814637E-0002
15390,+.403035814239E-0002
15400,+.402904941454E-0002
15410,+.402774196078E-0002
15420,+.402643577903E-0002
15430,+.402513086721E-0002
15440,+.402382722328E-0002
15450,+.402252484520E-0002
15460,+.402122373090E-0002
15470,+.401992387836E-0002
15480,+.401862528553E-0002
15490,+.401732795036E-0002
15500,+.401603187086E-0002
15510,+.401473704495E-0002
15520,+.401344347067E-0002
15530,+.401215114599E-0002
15540,+.401086006887E-0002
15550,+.400957023732E-0002
15560,+.400828164935E-0002
15570,+.400699430294E-0002
15580,+.400570819612E-0002
15590,+.400442332689E-0002
15600,+.400313969327E-0002
15610,+.400185729329E-0002
15620,+.400057612495E-0002
15630,+.399929618631E-0002
15640,+.399801747540E-0002
15650,+.399673999023E-0002
15660,+.399546372886E-0002
15670,+.399418868933E-0002
15680,+.399291486973E-0002
15690,+.399164226806E-0002
15700,+.399037088241E-0002
15710,+.398910071084E-0002
15720,+.398783175143E-0002
15730,+.398656400225E-0002
15740,+.398529746136E-0002
15750,+.398403212685E-0002
15760,+.398276799680E-0002
15770,+.398150506933E-0002
15780,+.398024334250E-0002
15790,+.397898281443E-0002
15800,+.397772348322E-0002
15810,+.397646534697E-0002
15820,+.397520840377E-0002
15830,+.397395265178E-0002
15840,+.397269808910E-0002
15850,+.397144471386E-0002
15860,+.397019252416E-0002
15870,+.396894151817E-0002
15880,+.396769169400E-0002
15890,+.396644304982E-0002
15900,+.396519558373E-0002
15910,+.396394929392E-0002
15920,+.396270417851E-0002
15930,+.396146023567E-0002
15940,+.396021746359E-0002
15950,+.395897586037E-0002
15960,+.395773542425E-0002
15970,+.395649615336E-0002
15980,+.395525804588E-0002
15990,+.395402110000E-0002
16000,+.395278531390E-0002
16010,+.395155068578E-0002
16020,+.395031721382E-0002
16030,+.394908489621E-0002
16040,+.394785373116E-0002
16050,+.394662371689E-0002
16060,+.394539485158E-0002
16070,+.394416713345E-0002
16080,+.394294056073E-0002
16090,+.394171513165E-0002
16100,+.394049084440E-0002
16110,+.393926769723E-0002
16120,+.393804568836E-0002
16130,+.393682481604E-0002
16140,+.393560507847E-0002
16150,+.393438647396E-0002
16160,+.393316900070E-0002
16170,+.393195265696E-0002
16180,+.393073744100E-0002
16190,+.392952335108E-0002
16200,+.392831038546E-0002
16210,+.392709854239E-0002
16220,+.392588782016E-0002
16230,+.392467821703E-0002
16240,+.392346973128E-0002
16250,+.392226236120E-0002
16260,+.392105610506E-0002
16270,+.391985096115E-0002
16280,+.391864692779E-0002
16290,+.391744400322E-0002
16300,+.391624218581E-0002
16310,+.391504147379E-0002
16320,+.391384186551E-0002
16330,+.391264335927E-0002
16340,+.391144595339E-0002
16350,+.391024964620E-0002
16360,+.390905443598E-0002
16370,+.390786032108E-0002
16380,+.390666729983E-0002
16390,+.390547537057E-0002
16400,+.390428453159E-0002
16410,+.390309478129E-0002
16420,+.390190611796E-0002
16430,+.390071853997E-0002
16440,+.389953204569E-0002
16450,+.389834663343E-0002
16460,+.389716230160E-0002
16470,+.389597904851E-0002
16480,+.389479687252E-0002
16490,+.389361577203E-0002
16500,+.389243574540E-0002
16510,+.389125679101E-0002
16520,+.389007890720E-0002
16530,+.388890209243E-0002
16540,+.388772634497E-0002
16550,+.388655166333E-0002
16560,+.388537804582E-0002
16570,+.388420549086E-0002
16580,+.388303399683E-0002
16590,+.388186356216E-0002
16600,+.388069418520E-0002
16610,+.387952586448E-0002
16620,+.387835859826E-0002
16630,+.387719238503E-0002
16640,+.387602722321E-0002
16650,+.387486311121E-0002
16660,+.387370004745E-0002
16670,+.387253803035E-0002
16680,+.387137705840E-0002
16690,+.387021712999E-0002
16700,+.386905824348E-0002
16710,+.386790039747E-0002
16720,+.386674359029E-0002
16730,+.386558782040E-0002
16740,+.386443308631E-0002
16750,+.386327938639E-0002
16760,+.386212671918E-0002
16770,+.386097508309E-0002
16780,+.385982447656E-0002
16790,+.385867489814E-0002
16800,+.385752634622E-0002
16810,+.385637881936E-0002
16820,+.385523231591E-0002
16830,+.385408683445E-0002
16840,+.385294237344E-0002
16850,+.385179893135E-0002
16860,+.385065650667E-0002
16870,+.384951509793E-0002
16880,+.384837470355E-0002
16890,+.384723532213E-0002
16900,+.384609695206E-0002
16910,+.384495959193E-0002
16920,+.384382324020E-0002
16930,+.384268789543E-0002
16940,+.384155355607E-0002
16950,+.384042022068E-0002
16960,+.383928788776E-0002
16970,+.383815655587E-0002
16980,+.383702622347E-0002
16990,+.383589688914E-0002
17000,+.383476855140E-0002
17010,+.383364120881E-0002
17020,+.383251485982E-0002
17030,+.383138950309E-0002
17040,+.383026513711E-0002
17050,+.382914176038E-0002
17060,+.382801937153E-0002
17070,+.382689796905E-0002
